timestamp,T_out,T_down,T_kitchen,WATT,T_up,T_brine_in,T_brine_out,T_cellar
2018-05-24T02:25:00Z,12.6216279069767,16.25,22.4986046511628,0.670185185185185,15.6887037037037,13.4565025466893,15.2665025466893,14.0908131655373
2018-05-24T04:10:00Z,11.214023255814,16.06,22.1033953488372,0.654897959183674,15.5,13.6753872053872,15.0474747474747,14.06
2018-05-24T05:55:00Z,10.9373041474654,15.88,21.62,0.805789473684211,15.3109677419355,12.0413245033113,14.6147350993377,13.9393016488846
2018-05-24T07:40:00Z,13.4530612244898,15.7082727272727,21.4575510204082,0.437632850241546,15.25,13.9111111111111,15.2211111111111,14.0230746847721
2018-05-24T09:25:00Z,17.6940697674419,15.69,21.8788604651163,0.719428571428571,15.31,12.7065306122449,14.8289285714286,14.0596511627907
2018-05-24T11:10:00Z,20.5772602739726,15.69,22.1698630136986,0.806243902439024,15.38,14.2211111111111,15.4733333333333,14.0828185328185
2018-05-24T12:55:00Z,22.4491454965358,17.6890322580645,22.81,2.02105263157895,33.6114285714286,8.58097844112769,6.14384742951907,14.19
2018-05-24T14:40:00Z,23.7258651685393,19.3316478555305,22.94,0.409571428571429,23.3812415349887,10.9747077922078,12.048538961039,14.1707722007722
2018-05-24T16:25:00Z,26.1950115473441,18.1191666666667,23.2509699769053,0.433265306122449,20.9386805555556,13.5072588832487,15.0395431472081,14.2510485436893
2018-05-24T18:10:00Z,25.9541647597254,17.2676958525346,23.75,0.630746268656717,17.7883410138249,9.84498338870432,11.1761129568106,14.4209855072464
2018-05-24T19:55:00Z,25.80875,16.88,25.6214583333333,2.50578947368421,16.8790277777778,12.9741137123746,14.2109698996656,14.5286032977692
2018-05-24T21:40:00Z,21.5916704288939,16.6016629213483,25.0354853273138,0.75555023923445,16.4583370786517,7.91054187192118,7.32709359605911,14.4364092664093
2018-05-24T23:25:00Z,16.7484813084112,16.62,24.38,0.822285714285714,16.31,11.5953741496599,12.7063265306122,14.3813980582524
2018-05-25T01:10:00Z,13.9740092165899,16.3980275229358,23.7670046082949,0.731330049261084,16.0180275229358,13.6611111111111,15.3844444444444,14.3517134559535
2018-05-25T02:55:00Z,12.558623853211,16.19,23.308623853211,0.514137931034483,15.81,13.7068874172185,15.2068874172185,14.3093036750484
2018-05-25T04:40:00Z,11.5427397260274,16.0,22.7672602739726,0.321576354679803,15.6406164383562,11.1262932454695,14.2332454695222,14.1739534883721
2018-05-25T06:25:00Z,11.0630023094688,15.75,22.31,0.582222222222222,15.4991724137931,13.9717288135593,15.3958644067797,14.2188428158149
2018-05-25T08:10:00Z,14.1030946882217,16.12,22.2133718244804,0.554321608040201,15.7326789838337,10.0686868686869,11.3715824915825,14.2613953488372
2018-05-25T09:55:00Z,18.38,16.25,22.3841570438799,3.69896551724138,15.75,12.6744205298013,13.9487417218543,14.4096518375242
2018-05-25T11:40:00Z,21.1111111111111,16.1429230769231,22.62,0.972017937219731,15.81,10.7568438003221,14.1438003220612,14.31
2018-05-25T13:25:00Z,22.5043457943925,16.12,23.12,2.2944,15.9395823665893,8.75974402730376,6.15438566552901,14.409185257032
2018-05-25T15:10:00Z,23.9018518518519,16.62,23.56,0.574619289340102,15.8301392111369,11.4468802698145,12.4468802698145,14.4203879728419
2018-05-25T16:55:00Z,23.8157471264368,16.62,23.9986206896552,0.458421052631579,15.88,12.5996666666667,14.4448333333333,14.5596504854369
2018-05-25T18:40:00Z,26.0103386004515,16.5785234899329,24.3593002257336,1.00962085308057,15.88,14.0,15.56,14.5408486017358
2018-05-25T20:25:00Z,25.2426229508197,16.44,25.2507025761124,2.02859154929577,15.8795679012346,13.4286734693878,15.4124489795918,14.5611560693642
2018-05-25T22:10:00Z,20.5873441108545,16.38,24.81,1.00361809045226,15.88,14.7840978077572,16.2840978077572,14.6246168768186
2018-05-25T23:50:00Z,16.174222737819,16.6766743648961,24.2071229698376,2.5356,22.8161200923788,8.07316326530612,5.56,14.6351181102362
2018-05-26T01:35:00Z,15.2454233409611,17.9391034482759,23.7489016018307,0.705789473684211,18.6886896551724,10.9677649006623,12.1936092715232,14.5655813953488
2018-05-26T03:20:00Z,13.4581614349776,16.89875,23.31,0.45411214953271,16.9175,13.2196880131363,14.835697865353,14.4925
2018-05-26T05:05:00Z,11.8066666666667,16.44,22.81,0.638076923076923,16.2491608391608,13.4741414141414,15.0770707070707,14.3627572815534
2018-05-26T06:50:00Z,11.9664665127021,16.2073023255814,22.396766743649,0.233181818181818,15.9573023255814,10.6764615384615,13.9316923076923,14.365
2018-05-26T08:35:00Z,15.8203401360544,16.0,22.44,0.216,15.8788914027149,14.0765894039735,15.3965894039735,14.3222265246854
2018-05-26T10:20:00Z,19.0052348993289,16.06,22.731744966443,0.939530516431925,15.81,13.1778712871287,15.1060396039604,14.4325587467363
2018-05-26T12:05:00Z,21.6287759815242,16.06,23.06,1.74188679245283,15.81,14.6612672176309,16.0246280991736,14.4629362416107
2018-05-26T13:50:00Z,23.403587962963,18.2382407407407,23.843587962963,1.8620202020202,32.867962962963,8.23071428571429,5.68857142857143,14.5786910994764
2018-05-26T15:35:00Z,25.291334841629,19.6190604026846,24.0,0.568965517241379,23.6851454138703,10.706357615894,11.8174668874172,14.5545217391304
2018-05-26T17:20:00Z,26.049730941704,18.0372972972973,24.56,3.10028301886792,19.8277027027027,13.31,14.7825490196078,14.6449804432855
2018-05-26T19:05:00Z,23.8084827586207,17.44,25.44,3.47660377358491,17.8090344827586,14.0965217391304,15.7865217391304,14.7511326234269
2018-05-26T20:50:00Z,21.7238106235566,17.1406928406467,25.4895612009238,1.24567164179104,17.0777367205543,13.2156448911223,15.3983082077052,14.78
2018-05-26T22:35:00Z,18.6832432432432,16.81,24.75,1.31155172413793,16.6212584269663,14.7081848184818,16.2588943894389,14.78
2018-05-27T00:20:00Z,15.7916926503341,16.62,24.6993318485523,0.831168224299066,16.44,14.1595245901639,15.75,14.79125
2018-05-27T02:05:00Z,15.06,16.44,24.19,0.453,16.19,13.9087479131886,16.2448080133556,14.8141538461538
2018-05-27T03:50:00Z,15.1132175925926,20.0905299539171,23.69,0.380845771144279,27.8122350230415,8.22159663865546,7.72226890756303,14.8025293350717
2018-05-27T05:35:00Z,14.6921670428894,19.8788261851016,23.3787358916479,0.547931034482759,22.8089164785553,11.7769205834684,12.7769205834684,14.7977562862669
2018-05-27T07:20:00Z,16.0258928571429,17.9776523702032,23.0182142857143,0.608591549295775,19.3472686230248,13.7659150326797,15.3819934640523,14.7875
